P_Sys_Opco	P_SyscoID	P_SyscoProdID
067	000349	6548812
067	000349	6548994
067	000349	6552004
067	000349	6552681
067	000349	6552756
067	000349	6554000
067	000349	6554364
067	000349	6561096
067	000349	6561369
067	000349	6562367
067	000349	6566616
067	000349	6568091
067	000349	6569214
067	000349	6570212
067	000349	6571129
067	000349	6571897
067	000349	6573083
067	000349	6574677
067	000349	6575039
067	000349	6575161
067	000349	6575575
067	000349	6577357
067	000349	6578603
067	000349	6578645
067	000349	6578934
067	000349	6579130
067	000349	6579460
067	000349	6579478
067	000349	6580187
067	000349	6580641
067	000349	6582084
067	000349	6582589
067	000349	6582845
067	000349	6583504
067	000349	6585491
067	000349	6586242
067	000349	6586721
067	000349	6587646
067	000349	6588933
067	000349	6589287
067	000349	6590681
067	000349	6591200
067	000349	6591655
067	000349	6592448
067	000349	6592471
067	000349	6592513
067	000349	6592562
067	000349	6592596
067	000349	6592687
067	000349	6592703
067	000349	6592737
067	000349	6592745
067	000349	6593693
067	000349	6594469
067	000349	6595367
067	000349	6596787
067	000349	6598403
067	000349	6598502
067	000349	6599674
067	000349	6600258
067	000349	6600779
067	000349	6602171
067	000349	6602312
067	000349	6603450
067	000349	6603567
067	000349	6605257
067	000349	6605265
067	000349	6605273
067	000349	6606073
067	000349	6606321
067	000349	6606412
067	000349	6606453
067	000349	6606826
067	000349	6606842
067	000349	6607774
067	000349	6608525
067	000349	6608582
067	000349	6608624
067	000349	6609309
067	000349	6610000
067	000349	6610422
067	000349	6610570
067	000349	6610760
067	000349	6610885
067	000349	6612030
067	000349	6615553
067	000349	6615694
067	000349	6617666
067	000349	6618953
067	000349	6619316
067	000349	6619670
067	000349	6620348
067	000349	6620843
067	000349	6621007
067	000349	6621072
067	000349	6622237
067	000349	6622948
067	000349	6623839
067	000349	6624985
067	000349	6624993
067	000349	6625925
067	000349	6628465
067	000349	6628739
067	000349	6628770
067	000349	6628804
067	000349	6629463
067	000349	6629778
067	000349	6629992
067	000349	6630545
067	000349	6631469
067	000349	6631477
067	000349	6631485
067	000349	6631584
067	000349	6632939
067	000349	6632962
067	000349	6632970
067	000349	6634455
067	000349	6636138
067	000349	6636286
067	000349	6636401
067	000349	6638738
067	000349	6638878
067	000349	6639165
067	000349	6639256
067	000349	6639553
067	000349	6639827
067	000349	6640494
067	000349	6640569
067	000349	6641278
067	000349	6643258
067	000349	6645113
067	000349	6645360
067	000349	6645394
067	000349	6645410
067	000349	6645436
067	000349	6646673
067	000349	6648000
067	000349	6648901
067	000349	6649511
067	000349	6650287
067	000349	6650436
067	000349	6651756
067	000349	6651780
067	000349	6652283
067	000349	6654297
067	000349	6654982
067	000349	6655617
067	000349	6655674
067	000349	6657563
067	000349	6657936
067	000349	6658090
067	000349	6658314
067	000349	6658389
067	000349	6658405
067	000349	6658421
067	000349	6661557
067	000349	6662415
067	000349	6662688
067	000349	6662712
067	000349	6662720
067	000349	6662779
067	000349	6662787
067	000349	6662878
067	000349	6662910
067	000349	6665194
067	000349	6666085
067	000349	6670095
067	000349	6672182
067	000349	6672430
067	000349	6672984
067	000349	6673610
067	000349	6674782
067	000349	6675136
067	000349	6675524
067	000349	6675607
067	000349	6675698
067	000349	6675706
067	000349	6678577
067	000349	6683296
067	000349	6685515
067	000349	6686505
067	000349	6686828
067	000349	6687552
067	000349	6689277
067	000349	6690499
067	000349	6693642
067	000349	6696918
067	000349	6697114
067	000349	6697791
067	000349	6697890
067	000349	6698195
067	000349	6698419
067	000349	6698682
067	000349	6699714
067	000349	6703797
067	000349	6704233
067	000349	6705222
067	000349	6705628
067	000349	6707012
067	000349	6707202
067	000349	6707269
067	000349	6709737
067	000349	6709851
067	000349	6710594
067	000349	6713218
067	000349	6713754
067	000349	6714281
067	000349	6715643
067	000349	6715668
067	000349	6715726
067	000349	6715742
067	000349	6715957
067	000349	6716575
067	000349	6717011
067	000349	6718340
067	000349	6719504
067	000349	6720643
067	000349	6720684
067	000349	6720726
067	000349	6720742
067	000349	6720833
067	000349	6721294
067	000349	6721609
067	000349	6722888
067	000349	6723803
067	000349	6724231
067	000349	6724249
067	000349	6725980
067	000349	6726228
067	000349	6726772
067	000349	6729420
067	000349	6729693
067	000349	6733075
067	000349	6733950
067	000349	6734495
067	000349	6735104
067	000349	6735245
067	000349	6736151
067	000349	6736391
067	000349	6737035
067	000349	6737191
067	000349	6737209
067	000349	6737803
067	000349	6738173
067	000349	6738256
067	000349	6738397
067	000349	6740237
067	000349	6742183
067	000349	6742233
067	000349	6743058
067	000349	6743728
067	000349	6746580
067	000349	6747448
067	000349	6747968
067	000349	6748727
067	000349	6748966
067	000349	6749584
067	000349	6751838
067	000349	6753743
067	000349	6754022
067	000349	6754204
067	000349	6755755
067	000349	6755789
067	000349	6755961
067	000349	6756019
067	000349	6756050
067	000349	6756902
067	000349	6757637
067	000349	6758072
067	000349	6758148
067	000349	6758569
067	000349	6759922
067	000349	6759989
067	000349	6760623
067	000349	6761738
067	000349	6763163
067	000349	6763320
067	000349	6763981
067	000349	6765416
067	000349	6767586
067	000349	6770051
067	000349	6770440
067	000349	6770804
067	000349	6770887
067	000349	6771000
067	000349	6773287
067	000349	6773311
067	000349	6775555
067	000349	6775589
067	000349	6776942
067	000349	6778013
067	000349	6778724
067	000349	6782577
067	000349	6783047
067	000349	6783674
067	000349	6785885
067	000349	6789838
067	000349	6791990
067	000349	6792071
067	000349	6792154
067	000349	6794507
067	000349	6796379
067	000349	6796395
067	000349	6799134
067	000349	6800312
067	000349	6800361
067	000349	6800494
067	000349	6800635
067	000349	6800858
067	000349	6800874
067	000349	6800999
067	000349	6803423
067	000349	6803720
067	000349	6804348
067	000349	6811137
067	000349	6814594
067	000349	6815575
067	000349	6817464
067	000349	6817837
067	000349	6818579
067	000349	6819155
067	000349	6819163
067	000349	6820740
067	000349	6821094
067	000349	6822241
067	000349	6822522
067	000349	6825814
067	000349	6826499
067	000349	6827646
067	000349	6828016
067	000349	6828719
067	000349	6829972
067	000349	6830699
067	000349	6832059
067	000349	6832414
067	000349	6832927
067	000349	6833016
067	000349	6833545
067	000349	6833966
067	000349	6836571
067	000349	6836605
067	000349	6837082
067	000349	6837124
067	000349	6837280
067	000349	6837579
067	000349	6837728
067	000349	6837777
067	000349	6842959
067	000349	6846828
067	000349	6847016
067	000349	6848303
067	000349	6848626
067	000349	6850788
067	000349	6850796
067	000349	6851075
067	000349	6855787
067	000349	6856546
067	000349	6856926
067	000349	6856983
067	000349	6859599
067	000349	6863633
067	000349	6863708
067	000349	6863765
067	000349	6865133
067	000349	6870513
067	000349	6871081
067	000349	6874614
067	000349	6874960
067	000349	6876262
067	000349	6876783
067	000349	6876791
067	000349	6877286
067	000349	6878094
067	000349	6878508
067	000349	6879332
067	000349	6879829
067	000349	6880363
067	000349	6880884
067	000349	6882153
067	000349	6882203
067	000349	6882658
067	000349	6884217
067	000349	6884464
067	000349	6884845
067	000349	6887111
067	000349	6889125
067	000349	6891618
067	000349	6892202
067	000349	6892749
067	000349	6893176
067	000349	6893788
067	000349	6894125
067	000349	6894208
067	000349	6894257
067	000349	6895049
067	000349	6895312
067	000349	6895817
067	000349	6895999
067	000349	6896120
067	000349	6896765
067	000349	6897979
067	000349	6898910
067	000349	6899660
067	000349	6901581
067	000349	6902266
067	000349	6902357
067	000349	6903918
067	000349	6906622
067	000349	6907018
067	000349	6907992
067	000349	6908024
067	000349	6908156
067	000349	6913172
067	000349	6913438
067	000349	6914352
067	000349	6914451
067	000349	6918858
067	000349	6918866
067	000349	6918882
067	000349	6919708
067	000349	6919955
067	000349	6920219
067	000349	6920326
067	000349	6921712
067	000349	6922611
067	000349	6922801
067	000349	6923874
067	000349	6924690
067	000349	6924708
067	000349	6924716
067	000349	6925457
067	000349	6926182
067	000349	6929608
067	000349	6931406
067	000349	6931414
067	000349	6931463
067	000349	6931554
067	000349	6931588
067	000349	6932586
067	000349	6932610
067	000349	6934483
067	000349	6934590
067	000349	6934640
067	000349	6935464
067	000349	6935993
067	000349	6936769
067	000349	6936785
067	000349	6937445
067	000349	6939516
067	000349	6939722
067	000349	6940423
067	000349	6941140
067	000349	6942353
067	000349	6944334
067	000349	6944656
067	000349	6944672
067	000349	6944730
067	000349	6944805
067	000349	6944847
067	000349	6944904
067	000349	6945018
067	000349	6945505
067	000349	6945521
067	000349	6945612
067	000349	6945646
067	000349	6946255
067	000349	6947543
067	000349	6948426
067	000349	6949036
067	000349	6949051
067	000349	6949473
067	000349	6949747
067	000349	6950281
067	000349	6950299
067	000349	6950323
067	000349	6950364
067	000349	6952436
067	000349	6952741
067	000349	6952808
067	000349	6953392
067	000349	6954218
067	000349	6954499
067	000349	6954945
067	000349	6955488
067	000349	6958250
067	000349	6958458
067	000349	6958946
067	000349	6959373
067	000349	6959571
067	000349	6959811
067	000349	6960744
067	000349	6960801
067	000349	6961890
067	000349	6963789
067	000349	6964043
067	000349	6964233
067	000349	6964555
067	000349	6965248
067	000349	6965255
067	000349	6965297
067	000349	6965537
067	000349	6965545
067	000349	6965800
067	000349	6965875
067	000349	6965941
067	000349	6966022
067	000349	6966360
067	000349	6967962
067	000349	6968580
067	000349	6969422
067	000349	6969604
067	000349	6970818
067	000349	6970990
067	000349	6971303
067	000349	6971535
067	000349	6974869
067	000349	6976047
067	000349	6977953
067	000349	6978738
067	000349	6979744
067	000349	6980403
067	000349	6980577
067	000349	6981278
067	000349	6981336
067	000349	6982037
067	000349	6982094
067	000349	6984124
067	000349	6984330
067	000349	6985642
067	000349	6985683
067	000349	6985865
067	000349	6986178
067	000349	6986210
067	000349	6986590
067	000349	6986616
067	000349	6986764
067	000349	6986848
067	000349	6986939
067	000349	6987747
067	000349	6987796
067	000349	6988083
067	000349	6988158
067	000349	6988166
067	000349	6988315
067	000349	6988588
067	000349	6989305
067	000349	6989347
067	000349	6989388
067	000349	6989784
067	000349	6989818
067	000349	6989842
067	000349	6989859
067	000349	6989867
067	000349	6989883
067	000349	6993885
067	000349	6994594
067	000349	6995716
067	000349	7005721
067	000349	7006182
067	000349	7006604
067	000349	7011265
067	000349	7011984
067	000349	7012040
067	000349	7012198
067	000349	7012347
067	000349	7013162
067	000349	7013170
067	000349	7014483
067	000349	7014939
067	000349	7015159
067	000349	7016744
067	000349	7016942
067	000349	7017890
067	000349	7017924
067	000349	7018187
067	000349	7018849
067	000349	7019508
067	000349	7019763
067	000349	7020134
067	000349	7020266
067	000349	7021678
067	000349	7023997
067	000349	7027204
067	000349	7027840
067	000349	7027881
067	000349	7029580
067	000349	7029762
067	000349	7029796
067	000349	7031107
067	000349	7031271
067	000349	7031354
067	000349	7031651
067	000349	7032964
067	000349	7033517
067	000349	7034119
067	000349	7034325
067	000349	7035983
067	000349	7036197
067	000349	7036437
067	000349	7039001
067	000349	7039100
067	000349	7039365
067	000349	7040934
067	000349	7041908
067	000349	7041916
067	000349	7041957
067	000349	7043730
067	000349	7044621
067	000349	7044837
067	000349	7049729
067	000349	7050032
067	000349	7050222
067	000349	7050230
067	000349	7050255
067	000349	7050263
067	000349	7051436
067	000349	7051444
067	000349	7051923
067	000349	7051980
067	000349	7052160
067	000349	7052509
067	000349	7052608
067	000349	7052699
067	000349	7052905
067	000349	7053283
067	000349	7053598
067	000349	7053606
067	000349	7053655
067	000349	7054059
067	000349	7054729
067	000349	7054786
067	000349	7055536
067	000349	7056625
067	000349	7056641
067	000349	7056872
067	000349	7057235
067	000349	7059504
067	000349	7061880
067	000349	7061898
067	000349	7061955
067	000349	7061989
067	000349	7062615
067	000349	7062771
067	000349	7063456
067	000349	7063860
067	000349	7063951
067	000349	7064132
067	000349	7064207
067	000349	7064587
067	000349	7064728
067	000349	7064736
067	000349	7064777
067	000349	7064801
067	000349	7065584
067	000349	7065675
067	000349	7065758
067	000349	7065766
067	000349	7065857
067	000349	7065915
067	000349	7066004
067	000349	7066038
067	000349	7066236
067	000349	7066327
067	000349	7066350
067	000349	7066384
067	000349	7066467
067	000349	7066921
067	000349	7068034
067	000349	7068083
067	000349	7068091
067	000349	7068158
067	000349	7068331
067	000349	7070477
067	000349	7070626
067	000349	7071384
067	000349	7074560
067	000349	7075088
067	000349	7075708
067	000349	7075823
067	000349	7078371
067	000349	7078843
067	000349	7079833
067	000349	7081797
067	000349	7082167
067	000349	7082225
067	000349	7082308
067	000349	7082332
067	000349	7082340
067	000349	7082365
067	000349	7082381
067	000349	7082407
067	000349	7082449
067	000349	7083835
067	000349	7083884
067	000349	7084437
067	000349	7084494
067	000349	7084528
067	000349	7084841
067	000349	7084916
067	000349	7085228
067	000349	7085236
067	000349	7085558
067	000349	7086689
067	000349	7086747
067	000349	7086770
067	000349	7086861
067	000349	7087901
067	000349	7087919
067	000349	7087935
067	000349	7087943
067	000349	7087950
067	000349	7087976
067	000349	7087992
067	000349	7088008
067	000349	7088040
067	000349	7088230
067	000349	7089212
067	000349	7089667
067	000349	7092125
067	000349	7092281
067	000349	7092711
067	000349	7093404
067	000349	7093495
067	000349	7093644
067	000349	7093701
067	000349	7093776
067	000349	7093818
067	000349	7093826
067	000349	7093909
067	000349	7093933
067	000349	7096704
067	000349	7096951
067	000349	7097017
067	000349	7097041
067	000349	7097140
067	000349	7097470
067	000349	7097637
067	000349	7097702
067	000349	7098023
067	000349	7098080
067	000349	7098189
067	000349	7098858
067	000349	7099021
067	000349	7099237
067	000349	7100456
067	000349	7100688
067	000349	7103054
067	000349	7104102
067	000349	7107196
067	000349	7107238
067	000349	7107303
067	000349	7107782
067	000349	7108590
067	000349	7109259
067	000349	7109812
067	000349	7110349
067	000349	7110752
067	000349	7110869
067	000349	7111248
067	000349	7112527
067	000349	7112964
067	000349	7115207
067	000349	7115280
067	000349	7115660
067	000349	7115678
067	000349	7116270
067	000349	7116718
067	000349	7117096
067	000349	7117179
067	000349	7117591
067	000349	7117807
067	000349	7117872
067	000349	7118003
067	000349	7118235
067	000349	7118250
067	000349	7118748
067	000349	7119399
067	000349	7120777
067	000349	7121403
067	000349	7121585
067	000349	7122229
067	000349	7122435
067	000349	7122526
067	000349	7122625
067	000349	7122658
067	000349	7122740
067	000349	7123037
067	000349	7123045
067	000349	7123326
067	000349	7124258
067	000349	7124274
067	000349	7126212
067	000349	7126246
067	000349	7126287
067	000349	7126386
067	000349	7126402
067	000349	7127061
067	000349	7127434
067	000349	7127749
067	000349	7128762
067	000349	7130511
067	000349	7131634
067	000349	7131709
067	000349	7131782
067	000349	7133374
067	000349	7133473
067	000349	7133689
067	000349	7134067
067	000349	7134240
067	000349	7134661
067	000349	7135759
067	000349	7136971
067	000349	7137995
067	000349	7138035
067	000349	7138126
067	000349	7138316
067	000349	7138761
067	000349	7140858
067	000349	7141617
067	000349	7141898
067	000349	7142102
067	000349	7142284
067	000349	7142334
067	000349	7142474
067	000349	7142482
067	000349	7142557
067	000349	7142607
067	000349	7143381
067	000349	7144397
067	000349	7144470
067	000349	7144561
067	000349	7144645
067	000349	7145089
067	000349	7145337
067	000349	7145394
067	000349	7145493
067	000349	7145832
067	000349	7146210
067	000349	7146319
067	000349	7146657
067	000349	7146723
067	000349	7146962
067	000349	7148877
067	000349	7149065
067	000349	7150907
067	000349	7151186
067	000349	7152184
067	000349	7152564
067	000349	7153125
067	000349	7154370
067	000349	7154578
067	000349	7154677
067	000349	7154750
067	000349	7155112
067	000349	7155690
067	000349	7155765
067	000349	7157738
067	000349	7158637
067	000349	7158801
067	000349	7158918
067	000349	7158983
067	000349	7159486
067	000349	7160161
067	000349	7162191
067	000349	7162241
067	000349	7162290
067	000349	7162316
067	000349	7162498
067	000349	7162647
067	000349	7163132
067	000349	7163223
067	000349	7163371
067	000349	7163397
067	000349	7163611
067	000349	7163660
067	000349	7163686
067	000349	7163694
067	000349	7163868
067	000349	7163926
067	000349	7163942
067	000349	7164171
067	000349	7164189
067	000349	7164528
067	000349	7164577
067	000349	7164627
067	000349	7164692
067	000349	7164700
067	000349	7165590
067	000349	7167448
067	000349	7168537
067	000349	7171978
067	000349	7175003
067	000349	7175706
067	000349	7179591
067	000349	7179690
067	000349	7179740
067	000349	7179989
067	000349	7180102
067	000349	7180144
067	000349	7181175
067	000349	7181217
067	000349	7187537
067	000349	7187578
067	000349	7187818
067	000349	7189681
067	000349	7191349
067	000349	7191364
067	000349	7192628
067	000349	7194046
067	000349	7196173
067	000349	7196553
067	000349	7198104
067	000349	7198120
067	000349	7198633
067	000349	7199706
067	000349	7203474
067	000349	7204761
067	000349	7207145
067	000349	7210719
067	000349	7211279
067	000349	7213697
067	000349	7215718
067	000349	7216070
067	000349	7216088
067	000349	7216161
067	000349	7218597
067	000349	7219504
067	000349	7219520
067	000349	7219579
067	000349	7222185
067	000349	7223233
067	000349	7223936
067	000349	7225667
067	000349	7226020
067	000349	7226400
067	000349	7227358
067	000349	7227663
067	000349	7227820
067	000349	7227846
067	000349	7228141
067	000349	7228190
067	000349	7228331
067	000349	7228349
067	000349	7228356
067	000349	7228364
067	000349	7228406
067	000349	7228539
067	000349	7228752
067	000349	7228943
067	000349	7229164
067	000349	7229636
067	000349	7231236
067	000349	7231731
067	000349	7232101
067	000349	7232812
067	000349	7234099
067	000349	7238637
067	000349	7239130
067	000349	7239296
067	000349	7239585
067	000349	7240062
067	000349	7240138
067	000349	7241524
067	000349	7242308
067	000349	7243652
067	000349	7246333
067	000349	7248545
067	000349	7249261
067	000349	7249832
067	000349	7249865
067	000349	7250806
067	000349	7251101
067	000349	7251200
067	000349	7251655
067	000349	7251846
067	000349	7252323
067	000349	7252919
067	000349	7253362
067	000349	7254683
067	000349	7255177
067	000349	7255185
067	000349	7256175
067	000349	7256837
067	000349	7256852
067	000349	7257611
067	000349	7257629
067	000349	7258155
067	000349	7259070
067	000349	7259781
067	000349	7260268
067	000349	7262710
067	000349	7265465
067	000349	7266745
067	000349	7268279
067	000349	7269343
067	000349	7269350
067	000349	7269871
067	000349	7270101
067	000349	7270242
067	000349	7271083
067	000349	7274277
067	000349	7274459
067	000349	7274509
067	000349	7274533
067	000349	7276983
067	000349	7278401
067	000349	7278468
067	000349	7279342
067	000349	7279383
067	000349	7279391
067	000349	7279409
067	000349	7280043
067	000349	7280969
067	000349	7282742
067	000349	7283617
067	000349	7284292
067	000349	7284664
067	000349	7285067
067	000349	7285109
067	000349	7285257
067	000349	7285265
067	000349	7285570
067	000349	7287758
067	000349	7288087
067	000349	7288483
067	000349	7288632
067	000349	7288640
067	000349	7291404
067	000349	7294200
067	000349	7294283
067	000349	7294895
067	000349	7295256
067	000349	7295272
067	000349	7295280
067	000349	7295314
067	000349	7295504
067	000349	7295918
067	000349	7297435
067	000349	7298649
067	000349	7300148
067	000349	7301054
067	000349	7301138
067	000349	7302243
067	000349	7302607
067	000349	7304413
067	000349	7305261
067	000349	7305634
067	000349	7309917
067	000349	7310022
067	000349	7310048
067	000349	7311939
067	000349	7314438
067	000349	7314834
067	000349	7314917
067	000349	7315245
067	000349	7315336
067	000349	7315385
067	000349	7315617
067	000349	7315625
067	000349	7315666
067	000349	7315674
067	000349	7315823
067	000349	7315906
067	000349	7316227
067	000349	7316359
067	000349	7316367
067	000349	7316409
067	000349	7316656
067	000349	7316953
067	000349	7317779
067	000349	7318207
067	000349	7319213
067	000349	7319262
067	000349	7320203
067	000349	7321524
067	000349	7325467
067	000349	7325574
067	000349	7326598
067	000349	7326937
067	000349	7333495
067	000349	7333503
067	000349	7335136
067	000349	7335987
067	000349	7336555
067	000349	7339567
067	000349	7339666
067	000349	7339914
067	000349	7339930
067	000349	7344237
067	000349	7347230
067	000349	7347289
067	000349	7347297
067	000349	7347446
067	000349	7347453
067	000349	7347461
067	000349	7348253
067	000349	7348295
067	000349	7350788
067	000349	7352388
067	000349	7354806
067	000349	7356603
067	000349	7359060
067	000349	7360530
067	000349	7360688
067	000349	7360704
067	000349	7363393
067	000349	7364730
067	000349	7365984
067	000349	7366040
067	000349	7366230
067	000349	7366529
067	000349	7366537
067	000349	7366545
067	000349	7366560
067	000349	7366875
067	000349	7367055
067	000349	7367147
067	000349	7370059
067	000349	7371172
067	000349	7371883
067	000349	7371933
067	000349	7372204
067	000349	7372915
067	000349	7373186
067	000349	7376049
067	000349	7376288
067	000349	7376296
067	000349	7376304
067	000349	7376320
067	000349	7377930
067	000349	7378763
067	000349	7378854
067	000349	7379126
067	000349	7379407
067	000349	7379472
067	000349	7379548
067	000349	7379555
067	000349	7379597
067	000349	7380207
067	000349	7382856
067	000349	7385420
067	000349	7386543
067	000349	7389141
067	000349	7389406
067	000349	7389604
067	000349	7390362
067	000349	7390396
067	000349	7390412
067	000349	7392533
067	000349	7392624
067	000349	7393960
067	000349	7394075
067	000349	7394083
067	000349	7395056
067	000349	7395106
067	000349	7395148
067	000349	7395155
067	000349	7395387
067	000349	7395395
067	000349	7395460
067	000349	7395973
067	000349	7396104
067	000349	7396518
067	000349	7396823
067	000349	7398019
067	000349	7398480
067	000349	7398555
067	000349	7398639
067	000349	7398688
067	000349	7398696
067	000349	7399959
067	000349	7399991
067	000349	7400823
067	000349	7404619
067	000349	7407125
067	000349	7408487
067	000349	7409311
067	000349	7409345
067	000349	7409451
067	000349	7409550
067	000349	7409592
067	000349	7409659
067	000349	7409733
067	000349	7409808
067	000349	7410467
067	000349	7410566
067	000349	7410640
067	000349	7410665
067	000349	7413461
067	000349	7413917
067	000349	7416407
067	000349	7418973
067	000349	7420060
067	000349	7421274
067	000349	7422801
067	000349	7423155
067	000349	7425796
067	000349	7425903
067	000349	7426471
067	000349	7428766
067	000349	7429111
067	000349	7430820
067	000349	7432065
067	000349	7432172
067	000349	7432180
067	000349	7432214
067	000349	7432222
067	000349	7432255
067	000349	7432289
067	000349	7432347
067	000349	7432354
067	000349	7432420
067	000349	7432610
067	000349	7432768
067	000349	7432834
067	000349	7433204
067	000349	7433279
067	000349	7433907
067	000349	7435191
067	000349	7435266
067	000349	7435282
067	000349	7435290
067	000349	7435332
067	000349	7439631
067	000349	7440407
067	000349	7440837
067	000349	7441306
067	000349	7442858
067	000349	7445539
067	000349	7445810
067	000349	7445976
067	000349	7446289
067	000349	7447162
067	000349	7447253
067	000349	7447840
067	000349	7448988
067	000349	7449051
067	000349	7449234
067	000349	7451305
067	000349	7452543
067	000349	7454028
067	000349	7454101
067	000349	7455447
067	000349	7455462
067	000349	7455496
067	000349	7458110
067	000349	7459068
067	000349	7459506
067	000349	7459969
067	000349	7461973
067	000349	7462237
067	000349	7465206
067	000349	7468507
067	000349	7468515
067	000349	7468531
067	000349	7468549
067	000349	7468556
067	000349	7470057
067	000349	7472723
067	000349	7473820
067	000349	7474893
067	000349	7475395
067	000349	7476641
067	000349	7477086
067	000349	7477185
067	000349	7477409
067	000349	7478662
067	000349	7479728
067	000349	7481591
067	000349	7481724
067	000349	7483142
067	000349	7483654
067	000349	7484272
067	000349	7484397
067	000349	7484454
067	000349	7484975
067	000349	7485998
067	000349	7487374
067	000349	7488190
067	000349	7488638
067	000349	7491319
067	000349	7491459
067	000349	7491467
067	000349	7491715
067	000349	7492226
067	000349	7492358
067	000349	7492853
067	000349	7493265
067	000349	7493349
067	000349	7493935
067	000349	7494636
067	000349	7496235
067	000349	7496284
067	000349	7496326
067	000349	7497134
067	000349	7497464
067	000349	7498173
067	000349	7498637
067	000349	7498645
067	000349	7498660
067	000349	7498694
067	000349	7499569
067	000349	7499585
067	000349	7500127
067	000349	7501141
067	000349	7501430
067	000349	7501521
067	000349	7501869
067	000349	7505647
067	000349	7506447
067	000349	7508484
067	000349	7510175
067	000349	7513641
067	000349	7514425
067	000349	7515521
067	000349	7517238
067	000349	7517246
067	000349	7517469
067	000349	7518467
067	000349	7518590
067	000349	7518723
067	000349	7518848
067	000349	7518962
067	000349	7519093
067	000349	7519168
067	000349	7519440
067	000349	7521883
067	000349	7524051
067	000349	7524424
067	000349	7531940
067	000349	7534266
067	000349	7535321
067	000349	7539018
067	000349	7539034
067	000349	7539042
067	000349	7539141
067	000349	7544877
067	000349	7545908
067	000349	7545973
067	000349	7550387
067	000349	7551831
067	000349	7552052
067	000349	7552631
067	000349	7553498
067	000349	7555196
067	000349	7556889
067	000349	7556962
067	000349	7557176
067	000349	7557804
067	000349	7557945
067	000349	7557986
067	000349	7558299
067	000349	7559313
067	000349	7560766
067	000349	7563133
067	000349	7564032
067	000349	7564461
067	000349	7568587
067	000349	7573025
067	000349	7573280
067	000349	7573777
067	000349	7574452
067	000349	7574676
067	000349	7574924
067	000349	7576051
067	000349	7576093
067	000349	7577711
067	000349	7580780
067	000349	7581648
067	000349	7581929
067	000349	7590227
067	000349	7591886
067	000349	7592041
067	000349	7592116
067	000349	7592231
067	000349	7592330
067	000349	7592405
067	000349	7593353
067	000349	7593510
067	000349	7593544
067	000349	7593833
067	000349	7596257
067	000349	7596828
067	000349	7598105
067	000349	7599889
067	000349	7602733
067	000349	7604093
067	000349	7608557
067	000349	7608565
067	000349	7608847
067	000349	7609803
067	000349	7611254
067	000349	7611619
067	000349	7611718
067	000349	7611734
067	000349	7611742
067	000349	7611759
067	000349	7613219
067	000349	7614209
067	000349	7614233
067	000349	7614258
067	000349	7618283
067	000349	7621477
067	000349	7623978
067	000349	7624299
067	000349	7625668
067	000349	7625734
067	000349	7625957
067	000349	7626013
067	000349	7626518
067	000349	7628787
067	000349	7632946
067	000349	7633373
067	000349	7634538
067	000349	7634835
067	000349	7635576
067	000349	7636665
067	000349	7640089
067	000349	7640766
067	000349	7641491
067	000349	7642572
067	000349	7642713
067	000349	7642770
067	000349	7644495
067	000349	7644909
067	000349	7648173
067	000349	7652761
067	000349	7652787
067	000349	7656648
067	000349	7657505
067	000349	7657596
067	000349	7657612
067	000349	7657638
067	000349	7657646
067	000349	7658479
067	000349	7660830
067	000349	7660939
067	000349	7661077
067	000349	7662240
067	000349	7662265
067	000349	7662927
067	000349	7663073
067	000349	7663354
067	000349	7663362
067	000349	7663404
067	000349	7664774
067	000349	7667363
067	000349	7667371
067	000349	7669831
067	000349	7672306
067	000349	7673833
067	000349	7677263
067	000349	7680341
067	000349	7680440
067	000349	7680580
067	000349	7681182
067	000349	7682032
067	000349	7682875
067	000349	7685118
067	000349	7688500
067	000349	7689300
067	000349	7689334
067	000349	7690258
067	000349	7690266
067	000349	7690274
067	000349	7690290
067	000349	7690761
067	000349	7691264
067	000349	7692015
067	000349	7692098
067	000349	7692460
067	000349	7694102
067	000349	7694276
067	000349	7694474
067	000349	7694680
067	000349	7694763
067	000349	7697089
067	000349	7697196
067	000349	7699739
067	000349	7700222
067	000349	7700347
067	000349	7700396
067	000349	7700404
067	000349	7701261
067	000349	7701766
067	000349	7702160
067	000349	7702624
067	000349	7702863
067	000349	7704026
067	000349	7704133
067	000349	7704893
067	000349	7705346
067	000349	7705957
067	000349	7705999
067	000349	7706260
067	000349	7706401
067	000349	7706419
067	000349	7706674
067	000349	7706716
067	000349	7706724
067	000349	7706781
067	000349	7707193
067	000349	7708795
067	000349	7710965
067	000349	7711492
067	000349	7711559
067	000349	7711633
067	000349	7713274
067	000349	7713381
067	000349	7715436
067	000349	7715477
067	000349	7715550
067	000349	7715568
067	000349	7715584
067	000349	7715600
067	000349	7715634
067	000349	7716160
067	000349	7716178
067	000349	7716186
067	000349	7716202
067	000349	7719115
067	000349	7719529
067	000349	7719552
067	000349	7719578
067	000349	7723547
067	000349	7724867
067	000349	7726441
067	000349	7729288
067	000349	7729304
067	000349	7732167
067	000349	7732183
067	000349	7732639
067	000349	7732936
067	000349	7733900
067	000349	7734064
067	000349	7734452
067	000349	7737638
067	000349	7738776
067	000349	7740095
067	000349	7741291
067	000349	7741549
067	000349	7746183
067	000349	7746852
067	000349	7750300
067	000349	7750318
067	000349	7750326
067	000349	7750623
067	000349	7751373
067	000349	7751571
067	000349	7756604
067	000349	7757628
067	000349	7757636
